Frame,Angle
140,"{'Flexão_Cab': 49.56195962154584, 'Flexão_Tro': 157.68458459435573, 'Rotação_Tro': 0.19762478099689879}"
141,"{'Flexão_Cab': 51.620671150251184, 'Flexão_Tro': 160.72270656813373, 'Rotação_Tro': 2.6761809953149855}"
142,"{'Flexão_Cab': 51.40561683144398, 'Flexão_Tro': 160.65129735656973, 'Rotação_Tro': 3.041299533722227}"
143,"{'Flexão_Cab': 51.53508034061761, 'Flexão_Tro': 161.0523311081301, 'Rotação_Tro': 2.4290898343557243}"
144,"{'Flexão_Cab': 53.93577671719271, 'Flexão_Tro': 162.67541232581308, 'Rotação_Tro': 0.3449398178717045}"
145,"{'Flexão_Cab': 52.15095334501784, 'Flexão_Tro': 159.74041550707588, 'Rotação_Tro': 2.9586405929097155}"
146,"{'Flexão_Cab': 50.2234324553647, 'Flexão_Tro': 158.68749216893218, 'Rotação_Tro': 3.5603487109438214}"
147,"{'Flexão_Cab': 49.151768983094314, 'Flexão_Tro': 157.7208159509252, 'Rotação_Tro': 5.09270423566627}"
148,"{'Flexão_Cab': 50.07672081048233, 'Flexão_Tro': 159.768385487483, 'Rotação_Tro': 4.836610227237547}"
149,"{'Flexão_Cab': 49.01200387580798, 'Flexão_Tro': 156.78311452899348, 'Rotação_Tro': 5.316498288112252}"
150,"{'Flexão_Cab': 49.4604218874147, 'Flexão_Tro': 157.45215067450593, 'Rotação_Tro': 6.11006201265398}"
151,"{'Flexão_Cab': 50.49394111669744, 'Flexão_Tro': 158.9740589084036, 'Rotação_Tro': 3.4990295764793893}"
152,"{'Flexão_Cab': 51.03907536569537, 'Flexão_Tro': 159.5569738231763, 'Rotação_Tro': 2.986631955829598}"
153,"{'Flexão_Cab': 49.345936732985194, 'Flexão_Tro': 157.2687181303256, 'Rotação_Tro': 4.013657026168358}"
154,"{'Flexão_Cab': 50.40687326136754, 'Flexão_Tro': 159.04374331794125, 'Rotação_Tro': 4.4263625590543105}"
155,"{'Flexão_Cab': 50.96037487865405, 'Flexão_Tro': 158.43665842012325, 'Rotação_Tro': 3.7555387330792307}"
156,"{'Flexão_Cab': 52.182949539203705, 'Flexão_Tro': 159.86593141756336, 'Rotação_Tro': 3.98903106619326}"
157,"{'Flexão_Cab': 49.549005264110235, 'Flexão_Tro': 157.24447605284254, 'Rotação_Tro': 4.826301020100669}"
158,"{'Flexão_Cab': 49.659318135647766, 'Flexão_Tro': 158.5353393359957, 'Rotação_Tro': 3.8515806872475564}"
159,"{'Flexão_Cab': 49.409368229528695, 'Flexão_Tro': 155.4118148270591, 'Rotação_Tro': 2.534631082040643}"
160,"{'Flexão_Cab': 49.2234370435807, 'Flexão_Tro': 155.78923522284936, 'Rotação_Tro': 4.004537834735794}"
161,"{'Flexão_Cab': 50.996069649945355, 'Flexão_Tro': 158.8412122473656, 'Rotação_Tro': 2.8089365296786135}"
162,"{'Flexão_Cab': 51.06279367128434, 'Flexão_Tro': 159.04572721625323, 'Rotação_Tro': 2.61036081091569}"
163,"{'Flexão_Cab': 51.49025507820545, 'Flexão_Tro': 157.64774690689984, 'Rotação_Tro': 2.054347106814316}"
164,"{'Flexão_Cab': 51.35230107037313, 'Flexão_Tro': 157.17179688863555, 'Rotação_Tro': 1.482227748257863}"
165,"{'Flexão_Cab': 50.7936914831993, 'Flexão_Tro': 156.36075364712363, 'Rotação_Tro': 2.6111723632051285}"
166,"{'Flexão_Cab': 51.375802275121, 'Flexão_Tro': 156.75646763795945, 'Rotação_Tro': 3.2464690918563472}"
167,"{'Flexão_Cab': 52.10590629986291, 'Flexão_Tro': 157.8729224664418, 'Rotação_Tro': 3.7572470506339375}"
168,"{'Flexão_Cab': 51.74081675754621, 'Flexão_Tro': 157.48431060820874, 'Rotação_Tro': 3.082848610474594}"
169,"{'Flexão_Cab': 50.64372670200186, 'Flexão_Tro': 156.47178140895463, 'Rotação_Tro': 2.263294429843626}"
170,"{'Flexão_Cab': 51.36919167424011, 'Flexão_Tro': 156.5114991986498, 'Rotação_Tro': 1.8906697490311921}"
171,"{'Flexão_Cab': 50.99284008430226, 'Flexão_Tro': 157.01559636730724, 'Rotação_Tro': 1.0937267492685048}"
172,"{'Flexão_Cab': 52.018185021413046, 'Flexão_Tro': 156.38616292981564, 'Rotação_Tro': 1.2641013679114521}"
173,"{'Flexão_Cab': 51.586170651551924, 'Flexão_Tro': 156.29314112032245, 'Rotação_Tro': 2.7660744182172867}"
174,"{'Flexão_Cab': 52.40367734529728, 'Flexão_Tro': 156.99098895880644, 'Rotação_Tro': 2.360210014111001}"
175,"{'Flexão_Cab': 51.97177531459823, 'Flexão_Tro': 156.8878048454954, 'Rotação_Tro': 3.1493073958646383}"
176,"{'Flexão_Cab': 51.533498857124385, 'Flexão_Tro': 155.95829046601284, 'Rotação_Tro': 3.900578549195695}"
177,"{'Flexão_Cab': 51.760622170178294, 'Flexão_Tro': 157.29714434639175, 'Rotação_Tro': 4.48699803793838}"
178,"{'Flexão_Cab': 50.7029390469491, 'Flexão_Tro': 155.5780180516199, 'Rotação_Tro': 2.959509846954221}"
179,"{'Flexão_Cab': 48.599296019680224, 'Flexão_Tro': 153.66773067088823, 'Rotação_Tro': 3.818736031996801}"
180,"{'Flexão_Cab': 48.575188050859964, 'Flexão_Tro': 153.87856957599635, 'Rotação_Tro': 7.067017653100625}"
181,"{'Flexão_Cab': 49.2549662687951, 'Flexão_Tro': 155.92441170520252, 'Rotação_Tro': 3.7608881138532717}"
182,"{'Flexão_Cab': 48.97112497723208, 'Flexão_Tro': 154.4971457750944, 'Rotação_Tro': 2.90223119307692}"
183,"{'Flexão_Cab': 48.632115965741264, 'Flexão_Tro': 153.8013650874889, 'Rotação_Tro': 2.339692478192247}"
184,"{'Flexão_Cab': 47.98477456326765, 'Flexão_Tro': 152.0668971429318, 'Rotação_Tro': 2.91519157271057}"
185,"{'Flexão_Cab': 49.41740431483473, 'Flexão_Tro': 155.44963183385087, 'Rotação_Tro': 2.663365041999665}"
